stateA,stateB,year,weight_atop,weight_arms,final_security_weight
620.0,651.0,1960.0,0.5,0.0,0.5
620.0,652.0,1960.0,0.5,0.0,0.5
620.0,660.0,1960.0,0.5,0.0,0.5
620.0,663.0,1960.0,0.5,0.0,0.5
620.0,670.0,1960.0,0.5,0.0,0.5
620.0,678.0,1960.0,0.5,0.0,0.5
625.0,600.0,1960.0,0.5,0.0,0.5
625.0,616.0,1960.0,0.5,0.0,0.5
625.0,620.0,1960.0,0.5,0.0,0.5
625.0,645.0,1960.0,0.5,0.0,0.5
625.0,651.0,1960.0,0.5,0.0,0.5
625.0,652.0,1960.0,0.5,0.0,0.5
625.0,660.0,1960.0,0.5,0.0,0.5
625.0,663.0,1960.0,0.5,0.0,0.5
625.0,670.0,1960.0,0.5,0.0,0.5
625.0,678.0,1960.0,0.5,0.0,0.5
630.0,2.0,1960.0,0.2,0.0,0.2
630.0,200.0,1960.0,0.5,0.0,0.5
630.0,640.0,1960.0,0.5,0.0,0.5
630.0,770.0,1960.0,0.5,0.0,0.5
640.0,2.0,1960.0,1.0,0.0,1.0
640.0,20.0,1960.0,1.0,0.0,1.0
640.0,200.0,1960.0,1.0,0.0,1.0
640.0,210.0,1960.0,1.0,0.0,1.0
640.0,211.0,1960.0,1.0,0.0,1.0
640.0,212.0,1960.0,1.0,0.0,1.0
640.0,220.0,1960.0,1.0,0.0,1.0
640.0,235.0,1960.0,1.0,0.0,1.0
640.0,260.0,1960.0,1.0,0.0,1.0
640.0,325.0,1960.0,1.0,0.0,1.0
640.0,345.0,1960.0,1.0,0.0,1.0
640.0,350.0,1960.0,1.0,0.0,1.0
640.0,352.0,1960.0,1.0,0.0,1.0
640.0,385.0,1960.0,1.0,0.0,1.0
640.0,390.0,1960.0,1.0,0.0,1.0
640.0,395.0,1960.0,1.0,0.0,1.0
640.0,630.0,1960.0,0.5,0.0,0.5
640.0,770.0,1960.0,0.5,0.0,0.5
640.0,840.0,1960.0,0.5,0.0,0.5
645.0,600.0,1960.0,0.5,0.1455868905556464,0.5
645.0,616.0,1960.0,0.5,0.0,0.5
645.0,620.0,1960.0,0.5,0.0,0.5
645.0,625.0,1960.0,0.5,0.0,0.5
645.0,651.0,1960.0,1.0,0.0,1.0
645.0,652.0,1960.0,1.0,0.0,1.0
645.0,660.0,1960.0,1.0,0.0,1.0
645.0,663.0,1960.0,1.0,0.0,1.0
645.0,670.0,1960.0,1.0,0.0,1.0
645.0,678.0,1960.0,1.0,0.0,1.0
651.0,520.0,1960.0,0.0,0.0224299044458033,0.0224299044458033
651.0,600.0,1960.0,0.5,0.0,0.5
651.0,616.0,1960.0,0.5,0.0,0.5
651.0,620.0,1960.0,0.5,0.0,0.5
651.0,625.0,1960.0,0.5,0.0,0.5
651.0,645.0,1960.0,1.0,0.0,1.0
651.0,652.0,1960.0,1.0,0.0,1.0
651.0,660.0,1960.0,1.0,0.0,1.0
651.0,663.0,1960.0,1.0,0.0,1.0
651.0,670.0,1960.0,1.0,0.0,1.0
651.0,678.0,1960.0,1.0,0.0,1.0
652.0,600.0,1960.0,0.5,0.0,0.5
652.0,616.0,1960.0,0.5,0.0,0.5
652.0,620.0,1960.0,0.5,0.0,0.5
652.0,625.0,1960.0,0.5,0.0,0.5
652.0,645.0,1960.0,1.0,0.0,1.0
652.0,651.0,1960.0,1.0,0.0,1.0
652.0,660.0,1960.0,1.0,0.0,1.0
652.0,663.0,1960.0,1.0,0.0,1.0
652.0,670.0,1960.0,1.0,0.0,1.0
652.0,678.0,1960.0,1.0,0.0,1.0
660.0,600.0,1960.0,0.5,0.0,0.5
660.0,616.0,1960.0,0.5,0.0,0.5
660.0,620.0,1960.0,0.5,0.0,0.5
660.0,625.0,1960.0,0.5,0.0,0.5
660.0,645.0,1960.0,1.0,0.0,1.0
660.0,651.0,1960.0,1.0,0.0,1.0
660.0,652.0,1960.0,1.0,0.0,1.0
660.0,663.0,1960.0,1.0,0.0,1.0
660.0,670.0,1960.0,1.0,0.0,1.0
660.0,678.0,1960.0,1.0,0.0,1.0
663.0,600.0,1960.0,0.5,0.0,0.5
663.0,616.0,1960.0,0.5,0.0,0.5
663.0,620.0,1960.0,0.5,0.0,0.5
663.0,625.0,1960.0,0.5,0.0,0.5
663.0,645.0,1960.0,1.0,0.0,1.0
663.0,651.0,1960.0,1.0,0.0,1.0
663.0,652.0,1960.0,1.0,0.0,1.0
663.0,660.0,1960.0,1.0,0.0,1.0
663.0,670.0,1960.0,1.0,0.0,1.0
663.0,678.0,1960.0,1.0,0.0,1.0
666.0,450.0,1960.0,0.5,0.0,0.5
670.0,600.0,1960.0,0.5,0.0,0.5
670.0,616.0,1960.0,0.5,0.0,0.5
670.0,620.0,1960.0,0.5,0.0,0.5
670.0,625.0,1960.0,0.5,0.0,0.5
670.0,645.0,1960.0,1.0,0.0,1.0
670.0,651.0,1960.0,1.0,0.0,1.0
670.0,652.0,1960.0,1.0,0.0,1.0
670.0,660.0,1960.0,1.0,0.0,1.0
670.0,663.0,1960.0,1.0,0.0,1.0
670.0,678.0,1960.0,1.0,0.0,1.0
670.0,770.0,1960.0,0.5,0.0,0.5
678.0,600.0,1960.0,0.5,0.0,0.5
678.0,616.0,1960.0,0.5,0.0,0.5
678.0,620.0,1960.0,0.5,0.0,0.5
678.0,625.0,1960.0,0.5,0.0,0.5
678.0,645.0,1960.0,1.0,0.0,1.0
678.0,651.0,1960.0,1.0,0.0,1.0
678.0,652.0,1960.0,1.0,0.0,1.0
678.0,660.0,1960.0,1.0,0.0,1.0
678.0,663.0,1960.0,1.0,0.0,1.0
678.0,670.0,1960.0,1.0,0.0,1.0
678.0,710.0,1960.0,0.5,0.0,0.5
700.0,365.0,1960.0,0.5,0.0,0.5
700.0,710.0,1960.0,0.5,0.0,0.5
710.0,365.0,1960.0,1.0,0.0,1.0
710.0,438.0,1960.0,0.5,0.0,0.5
710.0,678.0,1960.0,0.5,0.0,0.5
710.0,700.0,1960.0,0.5,0.0,0.5
710.0,731.0,1960.0,0.0,0.7030093717241999,0.7030093717241999
710.0,775.0,1960.0,0.5,0.0,0.5
710.0,790.0,1960.0,0.5,0.0,0.5
710.0,811.0,1960.0,0.5,0.0,0.5
712.0,365.0,1960.0,1.0,0.0,1.0
713.0,2.0,1960.0,1.0,0.0,1.0
713.0,840.0,1960.0,0.5,0.0,0.5
732.0,2.0,1960.0,1.0,0.0,1.0
740.0,2.0,1960.0,0.5,0.0,0.5
740.0,530.0,1960.0,0.5,0.0,0.5
740.0,775.0,1960.0,0.0,0.1632652783562451,0.1632652783562451
750.0,840.0,1960.0,0.5,0.0,0.5
770.0,2.0,1960.0,1.0,0.0,1.0
770.0,200.0,1960.0,1.0,0.0,1.0
770.0,220.0,1960.0,1.0,0.0,1.0
770.0,630.0,1960.0,0.5,0.0,0.5
770.0,640.0,1960.0,0.5,0.0,0.5
770.0,670.0,1960.0,0.5,0.0,0.5
770.0,800.0,1960.0,1.0,0.0,1.0
770.0,840.0,1960.0,1.0,0.0,1.0
770.0,900.0,1960.0,1.0,0.0,1.0
770.0,920.0,1960.0,1.0,0.0,1.0
775.0,710.0,1960.0,0.5,0.0,0.5
780.0,200.0,1960.0,1.0,0.0,1.0
790.0,710.0,1960.0,0.5,0.0,0.5
800.0,2.0,1960.0,1.0,0.0,1.0
800.0,200.0,1960.0,1.0,0.0,1.0
800.0,220.0,1960.0,1.0,0.0,1.0
800.0,770.0,1960.0,1.0,0.0,1.0
800.0,840.0,1960.0,1.0,0.0,1.0
800.0,850.0,1960.0,0.5,0.0,0.5
800.0,900.0,1960.0,1.0,0.0,1.0
800.0,920.0,1960.0,1.0,0.0,1.0
811.0,315.0,1960.0,0.5,0.0,0.5
811.0,710.0,1960.0,0.5,0.0,0.5
820.0,200.0,1960.0,1.0,0.0,1.0
840.0,2.0,1960.0,1.0,0.0,1.0
840.0,200.0,1960.0,1.0,0.0,1.0
840.0,220.0,1960.0,1.0,0.0,1.0
840.0,225.0,1960.0,0.5,0.0,0.5
840.0,230.0,1960.0,0.5,0.0,0.5
840.0,640.0,1960.0,0.5,0.0,0.5
840.0,713.0,1960.0,0.5,0.0,0.5
840.0,750.0,1960.0,0.5,0.0,0.5
840.0,770.0,1960.0,1.0,0.0,1.0
840.0,800.0,1960.0,1.0,0.0,1.0
840.0,900.0,1960.0,1.0,0.0,1.0
840.0,920.0,1960.0,1.0,0.0,1.0
850.0,800.0,1960.0,0.5,0.0,0.5
900.0,2.0,1960.0,1.0,0.0,1.0
900.0,200.0,1960.0,1.0,0.0,1.0
900.0,220.0,1960.0,1.0,0.0,1.0
900.0,770.0,1960.0,1.0,0.0,1.0
900.0,800.0,1960.0,1.0,0.0,1.0
900.0,840.0,1960.0,1.0,0.0,1.0
900.0,920.0,1960.0,1.0,0.0,1.0
920.0,2.0,1960.0,1.0,0.0,1.0
920.0,200.0,1960.0,1.0,0.0,1.0
920.0,220.0,1960.0,1.0,0.0,1.0
920.0,770.0,1960.0,1.0,0.0,1.0
920.0,800.0,1960.0,1.0,0.0,1.0
920.0,840.0,1960.0,1.0,0.0,1.0
920.0,900.0,1960.0,1.0,0.0,1.0
2.0,20.0,1961.0,1.0,0.9968276722117924,1.0
2.0,40.0,1961.0,1.0,0.0,1.0
2.0,41.0,1961.0,1.0,0.0,1.0
2.0,42.0,1961.0,1.0,0.9999999347684322,1.0
2.0,70.0,1961.0,1.0,0.8599999713333343,1.0
2.0,90.0,1961.0,1.0,0.0,1.0
2.0,91.0,1961.0,1.0,0.0,1.0
2.0,92.0,1961.0,1.0,0.0,1.0
2.0,93.0,1961.0,1.0,0.9999998750000156,1.0
2.0,94.0,1961.0,1.0,0.0,1.0
2.0,95.0,1961.0,1.0,0.0,1.0
2.0,100.0,1961.0,1.0,0.9999999847421424,1.0
2.0,101.0,1961.0,1.0,0.9999999688473532,1.0
2.0,130.0,1961.0,1.0,0.0,1.0
2.0,135.0,1961.0,1.0,0.9999999895528626,1.0
2.0,140.0,1961.0,1.0,0.9008264420267936,1.0
2.0,145.0,1961.0,1.0,0.9999997619048184,1.0
2.0,150.0,1961.0,1.0,0.0,1.0
2.0,155.0,1961.0,1.0,0.9163617115430812,1.0
2.0,160.0,1961.0,1.0,0.8711000396899563,1.0
2.0,165.0,1961.0,1.0,0.999997916671007,1.0
2.0,200.0,1961.0,1.0,0.676470568339101,1.0
2.0,210.0,1961.0,1.0,0.5785920907749025,1.0
2.0,211.0,1961.0,1.0,0.8091129215174621,1.0
2.0,212.0,1961.0,1.0,0.0,1.0
2.0,220.0,1961.0,1.0,0.8948794589955789,1.0
2.0,230.0,1961.0,0.0,0.7722464747962496,0.7722464747962496
2.0,235.0,1961.0,1.0,0.1794609772674608,1.0
2.0,260.0,1961.0,1.0,0.4258080011246535,1.0
2.0,325.0,1961.0,1.0,0.5271535568184608,1.0
2.0,345.0,1961.0,0.0,0.3238866378548884,0.3238866378548884
2.0,350.0,1961.0,1.0,0.9999999891398784,1.0
2.0,380.0,1961.0,0.0,0.0491445209977883,0.0491445209977883
2.0,385.0,1961.0,1.0,0.9629788962227842,1.0
2.0,390.0,1961.0,1.0,0.999999997015638,1.0
2.0,395.0,1961.0,1.0,0.0,1.0
2.0,450.0,1961.0,0.2,0.0,0.2
2.0,490.0,1961.0,0.0,0.9680967031796806,0.9680967031796806
2.0,530.0,1961.0,0.0,0.6896550025480289,0.6896550025480289
2.0,630.0,1961.0,1.0,0.9999999906507108,1.0
2.0,640.0,1961.0,1.0,0.9999999967897272,1.0
2.0,666.0,1961.0,0.0,0.1701644904122008,0.1701644904122008
2.0,670.0,1961.0,0.0,0.9999999149659936,0.9999999149659936
2.0,713.0,1961.0,1.0,0.9999999907313004,1.0
2.0,732.0,1961.0,1.0,0.9999999944567628,1.0
2.0,740.0,1961.0,1.0,0.968634242536043,1.0
2.0,750.0,1961.0,0.0,0.089107357554509,0.089107357554509
2.0,770.0,1961.0,1.0,0.9999999854099798,1.0
2.0,775.0,1961.0,0.0,0.676959579752994,0.676959579752994
2.0,800.0,1961.0,1.0,0.9999999809087442,1.0
2.0,811.0,1961.0,0.0,0.1596637984605888,0.1596637984605888
2.0,812.0,1961.0,0.0,0.9999997506235035,0.9999997506235035
2.0,817.0,1961.0,0.0,0.9999999909958582,0.9999999909958582
2.0,820.0,1961.0,0.0,0.3846151732883663,0.3846151732883663
2.0,840.0,1961.0,1.0,0.99999997741134,1.0
2.0,850.0,1961.0,0.0,0.2354057899211049,0.2354057899211049
2.0,900.0,1961.0,1.0,0.2580259205182724,1.0
2.0,920.0,1961.0,1.0,0.0,1.0
20.0,2.0,1961.0,1.0,0.8736097023578883,1.0
20.0,70.0,1961.0,0.0,0.1159999961333334,0.1159999961333334
20.0,140.0,1961.0,0.0,0.0566706018575178,0.0566706018575178
20.0,155.0,1961.0,0.0,0.0836382623199617,0.0836382623199617
20.0,200.0,1961.0,1.0,0.0,1.0
20.0,210.0,1961.0,1.0,0.1269169747506237,1.0
20.0,211.0,1961.0,1.0,0.0,1.0
20.0,212.0,1961.0,1.0,0.0,1.0
20.0,220.0,1961.0,1.0,0.046720239062106,1.0
20.0,235.0,1961.0,1.0,0.0319325582326442,1.0
20.0,260.0,1961.0,1.0,0.0,1.0
20.0,325.0,1961.0,1.0,0.0,1.0
20.0,350.0,1961.0,1.0,0.0,1.0
20.0,385.0,1961.0,1.0,0.0,1.0
20.0,390.0,1961.0,1.0,0.0,1.0
20.0,395.0,1961.0,1.0,0.0,1.0
20.0,452.0,1961.0,0.0,0.4202057958820786,0.4202057958820786
20.0,640.0,1961.0,1.0,0.0,1.0
20.0,775.0,1961.0,0.0,0.1425178062637882,0.1425178062637882
20.0,850.0,1961.0,0.0,0.0004874357027573,0.0004874357027573
20.0,900.0,1961.0,0.0,0.0025257560483499,0.0025257560483499
40.0,2.0,1961.0,1.0,0.0,1.0
40.0,41.0,1961.0,1.0,0.0,1.0
40.0,42.0,1961.0,1.0,0.0,1.0
40.0,70.0,1961.0,1.0,0.0,1.0
40.0,90.0,1961.0,1.0,0.0,1.0
40.0,91.0,1961.0,1.0,0.0,1.0
40.0,92.0,1961.0,1.0,0.0,1.0
40.0,93.0,1961.0,1.0,0.0,1.0
40.0,94.0,1961.0,1.0,0.0,1.0
40.0,95.0,1961.0,1.0,0.0,1.0
40.0,100.0,1961.0,1.0,0.0,1.0
40.0,101.0,1961.0,1.0,0.0,1.0
40.0,130.0,1961.0,1.0,0.0,1.0
40.0,135.0,1961.0,1.0,0.0,1.0
40.0,140.0,1961.0,1.0,0.0,1.0
40.0,145.0,1961.0,1.0,0.0,1.0
40.0,150.0,1961.0,1.0,0.0,1.0
40.0,155.0,1961.0,1.0,0.0,1.0
40.0,160.0,1961.0,1.0,0.0,1.0
40.0,165.0,1961.0,1.0,0.0,1.0
41.0,2.0,1961.0,1.0,0.0,1.0
41.0,40.0,1961.0,1.0,0.0,1.0
41.0,42.0,1961.0,1.0,0.0,1.0
41.0,70.0,1961.0,1.0,0.0,1.0
41.0,90.0,1961.0,1.0,0.0,1.0
41.0,91.0,1961.0,1.0,0.0,1.0
41.0,92.0,1961.0,1.0,0.0,1.0
41.0,93.0,1961.0,1.0,0.0,1.0
41.0,94.0,1961.0,1.0,0.0,1.0
41.0,95.0,1961.0,1.0,0.0,1.0
41.0,100.0,1961.0,1.0,0.0,1.0
41.0,101.0,1961.0,1.0,0.0,1.0
41.0,130.0,1961.0,1.0,0.0,1.0
41.0,135.0,1961.0,1.0,0.0,1.0
41.0,140.0,1961.0,1.0,0.0,1.0
41.0,145.0,1961.0,1.0,0.0,1.0
41.0,150.0,1961.0,1.0,0.0,1.0
41.0,155.0,1961.0,1.0,0.0,1.0
41.0,160.0,1961.0,1.0,0.0,1.0
41.0,165.0,1961.0,1.0,0.0,1.0
42.0,2.0,1961.0,1.0,0.0,1.0
42.0,40.0,1961.0,1.0,0.0,1.0
42.0,41.0,1961.0,1.0,0.0,1.0
42.0,70.0,1961.0,1.0,0.0,1.0
42.0,90.0,1961.0,1.0,0.0,1.0
42.0,91.0,1961.0,1.0,0.0,1.0
42.0,92.0,1961.0,1.0,0.0,1.0
42.0,93.0,1961.0,1.0,0.0,1.0
42.0,94.0,1961.0,1.0,0.0,1.0
42.0,95.0,1961.0,1.0,0.0,1.0
42.0,100.0,1961.0,1.0,0.0,1.0
42.0,101.0,1961.0,1.0,0.0,1.0
42.0,130.0,1961.0,1.0,0.0,1.0
42.0,135.0,1961.0,1.0,0.0,1.0
42.0,140.0,1961.0,1.0,0.0,1.0
42.0,145.0,1961.0,1.0,0.0,1.0
42.0,150.0,1961.0,1.0,0.0,1.0
42.0,155.0,1961.0,1.0,0.0,1.0
42.0,160.0,1961.0,1.0,0.0,1.0
42.0,165.0,1961.0,1.0,0.0,1.0
70.0,2.0,1961.0,1.0,0.0,1.0
70.0,40.0,1961.0,1.0,0.0,1.0
70.0,41.0,1961.0,1.0,0.0,1.0
70.0,42.0,1961.0,1.0,0.0,1.0
70.0,90.0,1961.0,1.0,0.0,1.0
70.0,91.0,1961.0,1.0,0.0,1.0
70.0,92.0,1961.0,1.0,0.0,1.0
70.0,93.0,1961.0,1.0,0.0,1.0
70.0,94.0,1961.0,1.0,0.0,1.0
70.0,95.0,1961.0,1.0,0.0,1.0
70.0,100.0,1961.0,1.0,0.0,1.0
70.0,101.0,1961.0,1.0,0.0,1.0
70.0,130.0,1961.0,1.0,0.0,1.0
70.0,135.0,1961.0,1.0,0.0,1.0
70.0,140.0,1961.0,1.0,0.0,1.0
70.0,145.0,1961.0,1.0,0.0,1.0
70.0,150.0,1961.0,1.0,0.0,1.0
70.0,155.0,1961.0,1.0,0.0,1.0
70.0,160.0,1961.0,1.0,0.0,1.0
70.0,165.0,1961.0,1.0,0.0,1.0
90.0,2.0,1961.0,1.0,0.0,1.0
90.0,40.0,1961.0,1.0,0.0,1.0
90.0,41.0,1961.0,1.0,0.0,1.0
90.0,42.0,1961.0,1.0,0.0,1.0
90.0,70.0,1961.0,1.0,0.0,1.0
90.0,91.0,1961.0,1.0,0.0,1.0
90.0,92.0,1961.0,1.0,0.0,1.0
90.0,93.0,1961.0,1.0,0.0,1.0
90.0,94.0,1961.0,1.0,0.0,1.0
90.0,95.0,1961.0,1.0,0.0,1.0
90.0,100.0,1961.0,1.0,0.0,1.0
90.0,101.0,1961.0,1.0,0.0,1.0
90.0,130.0,1961.0,1.0,0.0,1.0
90.0,135.0,1961.0,1.0,0.0,1.0
90.0,140.0,1961.0,1.0,0.0,1.0
90.0,145.0,1961.0,1.0,0.0,1.0
90.0,150.0,1961.0,1.0,0.0,1.0
90.0,155.0,1961.0,1.0,0.0,1.0
90.0,160.0,1961.0,1.0,0.0,1.0
90.0,165.0,1961.0,1.0,0.0,1.0
91.0,2.0,1961.0,1.0,0.0,1.0
91.0,40.0,1961.0,1.0,0.0,1.0
91.0,41.0,1961.0,1.0,0.0,1.0
91.0,42.0,1961.0,1.0,0.0,1.0
91.0,70.0,1961.0,1.0,0.0,1.0
91.0,90.0,1961.0,1.0,0.0,1.0
91.0,92.0,1961.0,1.0,0.0,1.0
91.0,93.0,1961.0,1.0,0.0,1.0
91.0,94.0,1961.0,1.0,0.0,1.0
91.0,95.0,1961.0,1.0,0.0,1.0
91.0,100.0,1961.0,1.0,0.0,1.0
91.0,101.0,1961.0,1.0,0.0,1.0
91.0,130.0,1961.0,1.0,0.0,1.0
91.0,135.0,1961.0,1.0,0.0,1.0
91.0,140.0,1961.0,1.0,0.0,1.0
91.0,145.0,1961.0,1.0,0.0,1.0
91.0,150.0,1961.0,1.0,0.0,1.0
91.0,155.0,1961.0,1.0,0.0,1.0
91.0,160.0,1961.0,1.0,0.0,1.0
91.0,165.0,1961.0,1.0,0.0,1.0
92.0,2.0,1961.0,1.0,0.0,1.0
92.0,40.0,1961.0,1.0,0.0,1.0
92.0,41.0,1961.0,1.0,0.0,1.0
92.0,42.0,1961.0,1.0,0.0,1.0
92.0,70.0,1961.0,1.0,0.0,1.0
92.0,90.0,1961.0,1.0,0.0,1.0
92.0,91.0,1961.0,1.0,0.0,1.0
92.0,93.0,1961.0,1.0,0.0,1.0
92.0,94.0,1961.0,1.0,0.0,1.0
92.0,95.0,1961.0,1.0,0.0,1.0
92.0,100.0,1961.0,1.0,0.0,1.0
92.0,101.0,1961.0,1.0,0.0,1.0
92.0,130.0,1961.0,1.0,0.0,1.0
92.0,135.0,1961.0,1.0,0.0,1.0
92.0,140.0,1961.0,1.0,0.0,1.0
92.0,145.0,1961.0,1.0,0.0,1.0
92.0,150.0,1961.0,1.0,0.0,1.0
92.0,155.0,1961.0,1.0,0.0,1.0
92.0,160.0,1961.0,1.0,0.0,1.0
92.0,165.0,1961.0,1.0,0.0,1.0
93.0,2.0,1961.0,1.0,0.0,1.0
93.0,40.0,1961.0,1.0,0.0,1.0
93.0,41.0,1961.0,1.0,0.0,1.0
93.0,42.0,1961.0,1.0,0.0,1.0
93.0,70.0,1961.0,1.0,0.0,1.0
93.0,90.0,1961.0,1.0,0.0,1.0
93.0,91.0,1961.0,1.0,0.0,1.0
93.0,92.0,1961.0,1.0,0.0,1.0
93.0,94.0,1961.0,1.0,0.0,1.0
93.0,95.0,1961.0,1.0,0.0,1.0
93.0,100.0,1961.0,1.0,0.0,1.0
93.0,101.0,1961.0,1.0,0.0,1.0
93.0,130.0,1961.0,1.0,0.0,1.0
93.0,135.0,1961.0,1.0,0.0,1.0
93.0,140.0,1961.0,1.0,0.0,1.0
93.0,145.0,1961.0,1.0,0.0,1.0
93.0,150.0,1961.0,1.0,0.0,1.0
93.0,155.0,1961.0,1.0,0.0,1.0
93.0,160.0,1961.0,1.0,0.0,1.0
93.0,165.0,1961.0,1.0,0.0,1.0
94.0,2.0,1961.0,1.0,0.0,1.0
94.0,40.0,1961.0,1.0,0.0,1.0
94.0,41.0,1961.0,1.0,0.0,1.0
94.0,42.0,1961.0,1.0,0.0,1.0
94.0,70.0,1961.0,1.0,0.0,1.0
94.0,90.0,1961.0,1.0,0.0,1.0
94.0,91.0,1961.0,1.0,0.0,1.0
94.0,92.0,1961.0,1.0,0.0,1.0
94.0,93.0,1961.0,1.0,0.0,1.0
94.0,95.0,1961.0,1.0,0.0,1.0
94.0,100.0,1961.0,1.0,0.0,1.0
94.0,101.0,1961.0,1.0,0.0,1.0
94.0,130.0,1961.0,1.0,0.0,1.0
94.0,135.0,1961.0,1.0,0.0,1.0
94.0,140.0,1961.0,1.0,0.0,1.0
94.0,145.0,1961.0,1.0,0.0,1.0
94.0,150.0,1961.0,1.0,0.0,1.0
94.0,155.0,1961.0,1.0,0.0,1.0
94.0,160.0,1961.0,1.0,0.0,1.0
94.0,165.0,1961.0,1.0,0.0,1.0
94.0,230.0,1961.0,0.5,0.0,0.5
95.0,2.0,1961.0,1.0,0.0,1.0
95.0,40.0,1961.0,1.0,0.0,1.0
95.0,41.0,1961.0,1.0,0.0,1.0
95.0,42.0,1961.0,1.0,0.0,1.0
95.0,70.0,1961.0,1.0,0.0,1.0
95.0,90.0,1961.0,1.0,0.0,1.0
95.0,91.0,1961.0,1.0,0.0,1.0
95.0,92.0,1961.0,1.0,0.0,1.0
95.0,93.0,1961.0,1.0,0.0,1.0
95.0,94.0,1961.0,1.0,0.0,1.0
95.0,100.0,1961.0,1.0,0.0,1.0
95.0,101.0,1961.0,1.0,0.0,1.0
95.0,130.0,1961.0,1.0,0.0,1.0
95.0,135.0,1961.0,1.0,0.0,1.0
95.0,140.0,1961.0,1.0,0.0,1.0
95.0,145.0,1961.0,1.0,0.0,1.0
95.0,150.0,1961.0,1.0,0.0,1.0
95.0,155.0,1961.0,1.0,0.0,1.0
95.0,160.0,1961.0,1.0,0.0,1.0
95.0,165.0,1961.0,1.0,0.0,1.0
100.0,2.0,1961.0,1.0,0.0,1.0
100.0,40.0,1961.0,1.0,0.0,1.0
100.0,41.0,1961.0,1.0,0.0,1.0
100.0,42.0,1961.0,1.0,0.0,1.0
100.0,70.0,1961.0,1.0,0.0,1.0
100.0,90.0,1961.0,1.0,0.0,1.0
100.0,91.0,1961.0,1.0,0.0,1.0
100.0,92.0,1961.0,1.0,0.0,1.0
100.0,93.0,1961.0,1.0,0.0,1.0
100.0,94.0,1961.0,1.0,0.0,1.0
100.0,95.0,1961.0,1.0,0.0,1.0
100.0,101.0,1961.0,1.0,0.0,1.0
100.0,130.0,1961.0,1.0,0.0,1.0
100.0,135.0,1961.0,1.0,0.0,1.0
100.0,140.0,1961.0,1.0,0.0,1.0
100.0,145.0,1961.0,1.0,0.0,1.0
100.0,150.0,1961.0,1.0,0.0,1.0
100.0,155.0,1961.0,1.0,0.0,1.0
100.0,160.0,1961.0,1.0,0.0,1.0
100.0,165.0,1961.0,1.0,0.0,1.0
101.0,2.0,1961.0,1.0,0.0,1.0
101.0,40.0,1961.0,1.0,0.0,1.0
101.0,41.0,1961.0,1.0,0.0,1.0
101.0,42.0,1961.0,1.0,0.0,1.0
101.0,70.0,1961.0,1.0,0.0,1.0
101.0,90.0,1961.0,1.0,0.0,1.0
101.0,91.0,1961.0,1.0,0.0,1.0
101.0,92.0,1961.0,1.0,0.0,1.0
101.0,93.0,1961.0,1.0,0.0,1.0
101.0,94.0,1961.0,1.0,0.0,1.0
101.0,95.0,1961.0,1.0,0.0,1.0
101.0,100.0,1961.0,1.0,0.0,1.0
101.0,130.0,1961.0,1.0,0.0,1.0
101.0,135.0,1961.0,1.0,0.0,1.0
101.0,140.0,1961.0,1.0,0.0,1.0
101.0,145.0,1961.0,1.0,0.0,1.0
101.0,150.0,1961.0,1.0,0.0,1.0
101.0,155.0,1961.0,1.0,0.0,1.0
101.0,160.0,1961.0,1.0,0.0,1.0
101.0,165.0,1961.0,1.0,0.0,1.0
130.0,2.0,1961.0,1.0,0.0,1.0
130.0,40.0,1961.0,1.0,0.0,1.0
130.0,41.0,1961.0,1.0,0.0,1.0
130.0,42.0,1961.0,1.0,0.0,1.0
130.0,70.0,1961.0,1.0,0.0,1.0
130.0,90.0,1961.0,1.0,0.0,1.0
130.0,91.0,1961.0,1.0,0.0,1.0
130.0,92.0,1961.0,1.0,0.0,1.0
130.0,93.0,1961.0,1.0,0.0,1.0
130.0,94.0,1961.0,1.0,0.0,1.0
130.0,95.0,1961.0,1.0,0.0,1.0
130.0,100.0,1961.0,1.0,0.0,1.0
130.0,101.0,1961.0,1.0,0.0,1.0
130.0,135.0,1961.0,1.0,0.0,1.0
130.0,140.0,1961.0,1.0,0.0,1.0
130.0,145.0,1961.0,1.0,0.0,1.0
130.0,150.0,1961.0,1.0,0.0,1.0
130.0,155.0,1961.0,1.0,0.0,1.0
130.0,160.0,1961.0,1.0,0.0,1.0
130.0,165.0,1961.0,1.0,0.0,1.0
135.0,2.0,1961.0,1.0,0.0,1.0
135.0,40.0,1961.0,1.0,0.0,1.0
135.0,41.0,1961.0,1.0,0.0,1.0
135.0,42.0,1961.0,1.0,0.0,1.0
135.0,70.0,1961.0,1.0,0.0,1.0
135.0,90.0,1961.0,1.0,0.0,1.0
135.0,91.0,1961.0,1.0,0.0,1.0
135.0,92.0,1961.0,1.0,0.0,1.0
135.0,93.0,1961.0,1.0,0.0,1.0
135.0,94.0,1961.0,1.0,0.0,1.0
135.0,95.0,1961.0,1.0,0.0,1.0
135.0,100.0,1961.0,1.0,0.0,1.0
135.0,101.0,1961.0,1.0,0.0,1.0
135.0,130.0,1961.0,1.0,0.0,1.0
135.0,140.0,1961.0,1.0,0.0,1.0
135.0,145.0,1961.0,1.0,0.0,1.0
135.0,150.0,1961.0,1.0,0.0,1.0
135.0,155.0,1961.0,1.0,0.0,1.0
135.0,160.0,1961.0,1.0,0.0,1.0
135.0,165.0,1961.0,1.0,0.0,1.0
